id,story_id,comment,user_id,comment_id,at_user_id,created_at,updated_at,image
17320,733,goodnight lala 💓😴 sweet dreams love ❤️😍💖❣️ youuuuuùuuuuuuuuuu uuuuu,952,,,2023-08-06 20:22:48,2023-08-06 20:22:48,
17321,748,good night lala 😴😘💓💖💕♥️😴😘💓💖💕 sweet dreams love ❤️😍💖❣️💕💘❤️😍💖❣️💕💘 youuùuuùuùuuuuuuuuuuuuu,952,,,2023-08-06 20:23:58,2023-08-06 20:23:58,
17322,485,gooooooood night neal,6063,,,2023-08-06 20:39:53,2023-08-06 20:39:53,
17326,657,"",6846,,,2023-08-07 04:42:06,2023-08-07 04:42:06,comment_image/LFEvLZNjLMy9TcVWcZ4JDka08E5C0iPKPY8dyf5U.jpg
17327,657,lala chithram  kollamo,6846,17326,6846,2023-08-07 04:55:02,2023-08-07 04:55:02,
17328,478,"",19517,,,2023-08-07 08:00:00,2023-08-07 08:00:00,comment_image/nCtWmXKZ0tvHubQ4KUjqlRZ5nwu4DCmNY8E5Vs6s.jpg
17329,756,good night lala☺☺☺,8331,,,2023-08-07 14:42:21,2023-08-07 14:42:21,
17330,757,good night lala🤩🤩🤩🤩,8331,,,2023-08-07 14:42:48,2023-08-07 14:42:48,
17331,757,good day for you and flora love you❤❤ 💖💖 💝💝,8097,,,2023-08-07 15:21:13,2023-08-07 15:21:13,
17333,691,good night lala,1126,,,2023-08-07 15:24:33,2023-08-07 15:24:33,
17334,293,best stories 💝💝💝💝💝💝💝💝💝🥰🥰🥰🥰👍,19592,,,2023-08-07 15:31:32,2023-08-07 15:31:32,
17335,391,good stories 👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️😱,19592,,,2023-08-07 15:34:31,2023-08-07 15:34:31,
17336,757,Hi lala 🍰🍰🍰🍰💝💝💝💝💝🥰🥰🥰🥰🥰🍰🍰🍰🍰👌👩🏻‍⚕️👩🏻‍⚕️👩🏻‍⚕️👌👩🏻‍⚕️👌👩🏻‍⚕️👌👩🏻‍⚕️👌👌🙏om,19592,,,2023-08-07 15:39:52,2023-08-07 15:39:52,
17337,757,thanks ലാലാ 😍,3406,,,2023-08-07 15:44:27,2023-08-07 15:44:27,
17338,757,ഗുഡ് നൈറ്റ് ലാല ലവ് യു ലാല 😘😍🥰🤩❤️‍🩹🤣🍆🎆🎇💝🏥🏩🍇💎💍🐵🦍😅👢🥥🫛🫚🔕🎼🎵🎶🎙️🎚️🎛️🎤🎧📻🎷🎸🎹🎻🎺🥁📱📲☎️📞,5670,,,2023-08-07 15:54:44,2023-08-07 15:54:44,
17339,757,❤️,4655,,,2023-08-07 16:00:22,2023-08-07 16:00:22,
17340,757,good night Lala love ❤️ love ❤️ I love 💕 Love 💗😘🎂😍🥰😘😚🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,366,,,2023-08-07 16:08:32,2023-08-07 16:08:32,
17341,757,good night lala  lala❤️,2016,,,2023-08-07 16:12:30,2023-08-07 16:12:30,
17342,735,good night LALA❤️,1328,,,2023-08-07 16:13:36,2023-08-07 16:13:36,
17343,745,good night Lala love ❤️ love ❤️ I love 💕 Love 💗,366,,,2023-08-07 16:15:53,2023-08-07 16:15:53,
17344,744,godnt lala,11379,,,2023-08-07 16:21:40,2023-08-07 16:21:40,
17345,757,"good night lala 😴,🏳️‍🌈🇮🇳❤️😊",3776,,,2023-08-07 16:22:56,2023-08-07 16:22:56,
17347,748,🥰🥰🥰🥰🥰😊😊😊😊😊😊😊😍😍😍😍😍😍🫂🫂🫂🫂💓💓💓💓🌛🌛🌛🌛🫶🫶🫶🫶🫶🤞🤞🤞🤞🤞🤞🧸🧸🧸🧸🧸❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥💘💘🫰🏻🫰🏻🫰🏻,2242,,,2023-08-07 16:30:42,2023-08-07 16:30:42,
17348,748,good night sweet lala,4598,,,2023-08-07 16:31:51,2023-08-07 16:31:51,
17349,489,🤩🤩💋🤩💋,7041,,,2023-08-07 16:35:14,2023-08-07 16:35:14,
17350,756,good  night  lala 😴 😘 💓 💖,16410,,,2023-08-07 16:35:41,2023-08-07 16:35:41,
17351,748,Lala I like you and I like vegetables 🥕 🥦🥔🥒🍆🌶️🍅🫛😊😘🥰❤️,14987,,,2023-08-07 16:39:15,2023-08-07 16:39:15,
17352,757,Good Night LA La,6846,,,2023-08-07 16:49:51,2023-08-07 16:49:51,
17353,757,good night lalaa.. എനിക്ക് പണിയാണേയ്😪😪,12514,,,2023-08-07 16:51:09,2023-08-07 16:51:09,
17355,744,goodnight lala,5850,,,2023-08-07 16:51:51,2023-08-07 16:51:51,
17357,422,goodnight lala sweet dreams,5850,,,2023-08-07 16:55:18,2023-08-07 16:55:18,
17358,748,I like this story lala😀😀,687,,,2023-08-07 16:57:17,2023-08-07 16:57:17,
17359,757,lala... today i have little bit cough... so... i pray to god to make me ready to go to school tomorrow... goodnight... 🥰🥰🥰🥰,10372,,,2023-08-07 17:05:51,2023-08-07 17:05:51,
17360,748,good night lala❤🍅🥬🥒🥔🌶,15328,,,2023-08-07 17:10:08,2023-08-07 17:10:08,
17361,757,"lala good  night  lala I forgot  to brush my teeth  , oops 😬😬🤣🤣🤣🤣🤣🤣",18583,,,2023-08-07 17:14:44,2023-08-07 17:14:44,
17362,757,good night lala sweet dreams . love you lala good night lala💜💖💜💖💜💖💜💖💜💖💜💜💜💜💜😇😇😇😇😇😇😇😇💜💖💜💖💜💜💖💜💜💖💜,790,,,2023-08-07 17:23:50,2023-08-07 17:23:50,
17363,748,🍋🍈🍏🍐🥝🫒🫐🍇🥥🍅🌶️🫚🥕🍠🧅🌽🥦🥒🥬🫛🫑🥑🍆🧄🥔🫘🌰🫛🫛🥜🍞🫓🥐🥖🥯🧇🥞🍳🥚🧀🥓🥩🍗🍖🍔🌭🥪🥨🍟🍕🫔🌮🌯🥙🧆🥘🍝🥫🫕🥗🍲🍛🍜🍣🍤🥡🍚🍱🥟🍢🍙🍘🍥🍡🥠🥮🍧🍨🍦🥧🍰🍮🧁🍭🍬🍫🍩🍪🧋🍿🍬🍓🍒🍎🍉🍑🍊🥭🍍🍌🍋🍈🍏🍐🥝🫒🫐🍇🥥🍅🌶️🫚🥕🍠🧅🌽🥦🥒🥬🫛🫑🥑🍆🧄🥔🫘🌰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍❤️❤️❤️❤️❤️❤️😡😡😡😡😡😡😡🫛🍈🌶️,450,,,2023-08-07 17:35:30,2023-08-07 17:35:30,
17365,757,gud nyt lala.... nice story..... i like cute dogs🐈🐈🐈,19517,,,2023-08-07 17:40:54,2023-08-07 17:40:54,
17366,756,10,19045,,,2023-08-07 17:41:09,2023-08-07 17:41:09,
17367,757,💝💜💝💜💝💜💝💜💝💜,994,,,2023-08-07 17:43:30,2023-08-07 17:43:30,
17368,756,good night sweet dreams 😘,19045,,,2023-08-07 17:50:52,2023-08-07 17:50:52,
17369,226,Good night 🌃 lala,19045,,,2023-08-07 17:51:58,2023-08-07 17:51:58,
17370,126,goat,19045,,,2023-08-07 18:06:43,2023-08-07 18:06:43,
17371,249,my dog name is tommy,13130,,,2023-08-07 18:10:00,2023-08-07 18:10:00,
17372,287,Good night lala 🥰😘😍🥳,18563,,,2023-08-07 19:09:00,2023-08-07 19:09:00,
17373,657,good night lala 😘🥰😍🥳,18563,,,2023-08-07 19:27:41,2023-08-07 19:27:41,
17374,756,10,12397,,,2023-08-07 19:42:04,2023-08-07 19:42:04,
17375,747,Nice Stories,12397,,,2023-08-07 19:44:31,2023-08-07 19:44:31,
17376,747,A good song 🎶,12397,,,2023-08-07 19:44:58,2023-08-07 19:44:58,
17377,747,Story,12397,17375,12397,2023-08-07 19:45:10,2023-08-07 19:45:10,
17378,743,good night lala,16501,,,2023-08-08 02:32:18,2023-08-08 02:32:18,
17379,744,Good night Evana🥰🥰,0,17057,8331,2023-08-08 04:41:56,2023-08-08 04:41:56,
17380,744,Good night Ishal🥰❤️,0,17059,6253,2023-08-08 04:42:23,2023-08-08 04:42:23,
17381,744,Good night Vedhika🥰,0,17092,2016,2023-08-08 04:42:42,2023-08-08 04:42:42,
17382,744,Good night Nihira❤️🥰,0,17113,15328,2023-08-08 04:42:54,2023-08-08 04:42:54,
17383,744,"Ok molu, now we are a bit busy with preparing for Onam week, so next month will definitely tell you a wonderful mermaid story!🥰",0,17117,18583,2023-08-08 04:47:24,2023-08-08 04:47:24,
17384,744,🧜‍♀️🧜‍♀️🧜‍♀️,0,17115,18583,2023-08-08 04:47:43,2023-08-08 04:47:43,
17385,744,Good night dear🥰Oh! what happened!,0,17116,5670,2023-08-08 04:48:19,2023-08-08 04:48:19,
17386,744,Good night Midhila❤️,0,17123,12514,2023-08-08 04:48:33,2023-08-08 04:48:33,
17387,744,Good night Neeraj🥰,0,17124,687,2023-08-08 04:48:46,2023-08-08 04:48:46,
17388,744,Good night Moukthika❤️🥰,0,17125,14987,2023-08-08 04:48:59,2023-08-08 04:48:59,
17389,744,Love you too❤️😘,0,17125,14987,2023-08-08 04:49:11,2023-08-08 04:49:11,
17390,744,🥰🥰,0,17126,450,2023-08-08 04:49:36,2023-08-08 04:49:36,
17391,744,🤍🤍🤍🤍🤍,0,17127,450,2023-08-08 04:49:50,2023-08-08 04:49:50,
17392,744,Good night babies🥰🥰,0,17128,19458,2023-08-08 04:50:05,2023-08-08 04:50:05,
17393,744,Good night Sreedhar🥰❤️,0,17129,17503,2023-08-08 04:50:27,2023-08-08 04:50:27,
17394,744,Oh! Rest well molu🥰Good night❤️,0,17130,10372,2023-08-08 04:51:11,2023-08-08 04:51:11,
17395,744,Good night Saathvik❤️🤍,0,17131,19306,2023-08-08 04:51:23,2023-08-08 04:51:23,
17396,744,😍🥰❤️,0,17132,19306,2023-08-08 04:51:35,2023-08-08 04:51:35,
17397,744,Good night Vidyuth🥰Love you❤️,0,17134,952,2023-08-08 04:51:58,2023-08-08 04:51:58,
17398,744,Good night Sathvik❤️🥰,0,17150,15422,2023-08-08 04:52:12,2023-08-08 04:52:12,
17399,744,Good night Afrah🥰Love you too❤️,0,17319,500,2023-08-08 04:52:44,2023-08-08 04:52:44,
17400,744,Good night Kashinath🥰❤️,0,17344,11379,2023-08-08 04:53:00,2023-08-08 04:53:00,
17401,744,Good night Vedh🥰,0,17355,5850,2023-08-08 04:53:09,2023-08-08 04:53:09,
17402,503,Woww😍😍Superb❤️❤️👌👌,0,17138,6909,2023-08-08 04:56:59,2023-08-08 04:56:59,
17403,503,Very good Kannaa😍Keep posting your drawings❤️,0,17141,6909,2023-08-08 04:57:39,2023-08-08 04:57:39,
17404,503,Hi🥰,0,17299,19584,2023-08-08 04:58:06,2023-08-08 04:58:06,
17405,733,Good night Vidyuth❤️🥰,0,17320,952,2023-08-08 04:59:22,2023-08-08 04:59:22,
17406,735,Good night Elsa❤️🥰,0,17342,1328,2023-08-08 05:00:03,2023-08-08 05:00:03,
17407,743,Good night Steve❤️,0,17378,16501,2023-08-08 05:00:18,2023-08-08 05:00:18,
17408,745,Good night Nandita🥰Love you dear❤️,0,17343,366,2023-08-08 05:01:28,2023-08-08 05:01:28,
17409,746,Good night Sreehari❤️😘,0,17169,10253,2023-08-08 05:01:45,2023-08-08 05:01:45,
17410,746,Good night dear❤️Thankyou so much🥰,0,17195,19560,2023-08-08 05:02:19,2023-08-08 05:02:19,
17411,746,❤️❤️,0,17211,16410,2023-08-08 05:02:26,2023-08-08 05:02:26,
17412,746,🤍🤍🤍,0,17217,16410,2023-08-08 05:02:36,2023-08-08 05:02:36,
17413,746,Good night Evana❤️🥰,0,17298,8331,2023-08-08 05:02:45,2023-08-08 05:02:45,
17414,691,Good night Dhyan❤️🥰,0,17333,1126,2023-08-08 05:04:04,2023-08-08 05:04:04,
17415,712,🐰🐰🐰,0,17022,16410,2023-08-08 05:04:57,2023-08-08 05:04:57,
17416,712,🐰🐰🐰🥕🥕🥕,0,17256,7506,2023-08-08 05:05:11,2023-08-08 05:05:11,
17417,722,🤍🤍🤍,0,17249,7506,2023-08-08 05:05:49,2023-08-08 05:05:49,
17418,649,👌👌👌,0,16989,18459,2023-08-08 05:06:47,2023-08-08 05:06:47,
17419,649,Good night dear🥰❤️,0,17091,10253,2023-08-08 05:07:03,2023-08-08 05:07:03,
17420,657,Good night Gouri❤️❤️,0,17373,18563,2023-08-08 05:07:51,2023-08-08 05:07:51,
17421,226,Good night dear🥰,0,17369,19045,2023-08-08 08:11:39,2023-08-08 08:11:39,
17422,249,😍😍,0,17371,13130,2023-08-08 08:12:24,2023-08-08 08:12:24,
17423,243,🥰🥰,0,17288,4974,2023-08-08 08:14:06,2023-08-08 08:14:06,
17424,293,Thankyou so much❤️❤️❤️,0,17334,19592,2023-08-08 08:15:21,2023-08-08 08:15:21,
17425,380,Good night Nihira❤️🥰,0,17290,15328,2023-08-08 08:15:43,2023-08-08 08:15:43,
17426,422,Good night Vedh🥰❤️,0,17357,5850,2023-08-08 08:16:10,2023-08-08 08:16:10,
17427,478,Very nice Aadhi😍😍😍,0,17328,19517,2023-08-08 08:16:49,2023-08-08 08:16:49,
17428,484,Love you too dear❤️,0,17147,19524,2023-08-08 08:19:34,2023-08-08 08:19:34,
17429,287,Good night Gouri🥰❤️,0,17372,18563,2023-08-08 08:21:00,2023-08-08 08:21:00,
17430,470,Hi Serah❤️,0,17292,453,2023-08-08 08:21:46,2023-08-08 08:21:46,
17431,483,🥰,0,17317,19517,2023-08-08 08:22:23,2023-08-08 08:22:23,
17432,489,🥰🥰,0,17349,7041,2023-08-08 08:22:54,2023-08-08 08:22:54,
17433,498,Good night Gouri🥰,0,17191,9140,2023-08-08 08:23:19,2023-08-08 08:23:19,
17434,501,Good night Ekansh❤️🥰,0,17226,3531,2023-08-08 08:23:42,2023-08-08 08:23:42,
17435,364,Good night Nihira❤️🥰,0,17294,15328,2023-08-08 08:25:42,2023-08-08 08:25:42,
17436,482,Iam doing good 🥰,0,17314,19584,2023-08-08 08:26:30,2023-08-08 08:26:30,
17437,482,😍😍,0,17315,19584,2023-08-08 08:26:53,2023-08-08 08:26:53,
17438,495,Good night Gouri❤️Love you too🥰,0,17192,9140,2023-08-08 08:27:27,2023-08-08 08:27:27,
17439,485,Good night dear🥰,0,17322,6063,2023-08-08 08:29:06,2023-08-08 08:29:06,
17440,391,Thankyou🥰,0,17335,19592,2023-08-08 08:29:25,2023-08-08 08:29:25,
17441,500,❤️,0,17118,4655,2023-08-08 08:29:43,2023-08-08 08:29:43,
17442,500,Thankyou❤️,0,17137,19513,2023-08-08 08:29:54,2023-08-08 08:29:54,
17443,545,Yes🥰,0,17103,10253,2023-08-08 08:30:32,2023-08-08 08:30:32,
17444,565,Love you too dear💗💗💗,0,17135,3609,2023-08-08 08:31:42,2023-08-08 08:31:42,
17445,571,❤️,0,17277,3280,2023-08-08 08:32:04,2023-08-08 08:32:04,
17446,603,Good night Sreehari❤️🥰,0,17170,10253,2023-08-08 08:32:28,2023-08-08 08:32:28,
17447,580,Thankyou❤️🥰,0,17161,19513,2023-08-08 08:33:18,2023-08-08 08:33:18,
17448,664,Hi❤️❤️,0,17168,7506,2023-08-08 08:33:35,2023-08-08 08:33:35,
17449,723,Thankyou so much❤️,0,17293,10243,2023-08-08 08:34:00,2023-08-08 08:34:00,
17450,666,Good evening 🥰,0,17148,10243,2023-08-08 08:34:33,2023-08-08 08:34:33,
17451,666,Good night babies❤️❤️,0,17166,7506,2023-08-08 08:34:50,2023-08-08 08:34:50,
17452,742,Good night Vedh🥰❤️See you!,0,17316,5850,2023-08-08 08:36:20,2023-08-08 08:36:20,
17453,747,❤️❤️❤️❤️❤️,0,17237,16410,2023-08-08 08:36:34,2023-08-08 08:36:34,
17454,747,Good night Hrudhay❤️🥰,0,17284,3655,2023-08-08 08:36:46,2023-08-08 08:36:46,
17455,747,Good night Evana🥰❤️,0,17297,8331,2023-08-08 08:37:00,2023-08-08 08:37:00,
17456,747,Thankyou🥰🥰,0,17375,12397,2023-08-08 08:37:44,2023-08-08 08:37:44,
17457,747,Thankyou so much❤️,0,17376,12397,2023-08-08 08:38:01,2023-08-08 08:38:01,
17458,756,Good night Evana❤️🥰,0,17329,8331,2023-08-08 08:38:57,2023-08-08 08:38:57,
17459,756,Good night Harinandan❤️🥰,0,17350,16410,2023-08-08 08:39:48,2023-08-08 08:39:48,
17460,756,🥰,0,17366,19045,2023-08-08 08:39:56,2023-08-08 08:39:56,
17461,756,Good night Saniruchu❤️😘,0,17368,19045,2023-08-08 08:40:08,2023-08-08 08:40:08,
17462,756,😍,0,17374,12397,2023-08-08 08:40:19,2023-08-08 08:40:19,
17463,748,❤️❤️,0,17206,16410,2023-08-08 08:41:27,2023-08-08 08:41:27,
17464,748,Good night Dharsha❤️❤️,0,17246,5670,2023-08-08 08:41:42,2023-08-08 08:41:42,
17465,748,❤️😘,0,17283,7041,2023-08-08 08:42:57,2023-08-08 08:42:57,
17466,748,Good night Midhila❤️❤️,0,17285,12514,2023-08-08 08:43:14,2023-08-08 08:43:14,
17467,748,Good night Nandita🥰❤️❤️,0,17286,366,2023-08-08 08:43:28,2023-08-08 08:43:28,
17468,748,Good night Ishal🥰Love you too❤️,0,17287,6253,2023-08-08 08:43:58,2023-08-08 08:43:58,
17469,748,Good night Sreehari❤️🥰,0,17289,10243,2023-08-08 08:44:10,2023-08-08 08:44:10,
17470,748,Good night Aashvi❤️🥰,0,17291,4176,2023-08-08 08:44:24,2023-08-08 08:44:24,
17471,748,Love you too dear❤️😘,0,17295,4176,2023-08-08 08:44:39,2023-08-08 08:44:39,
17472,748,Good night Evana❤️🥰,0,17296,8331,2023-08-08 08:44:49,2023-08-08 08:44:49,
17473,748,Good night Amy❤️🥰,0,17318,994,2023-08-08 08:44:59,2023-08-08 08:44:59,
17474,748,Good night Vidyuth🥰Love you❤️,0,17321,952,2023-08-08 08:45:26,2023-08-08 08:45:26,
17475,748,🥰🥰🥰❤️❤️❤️,0,17347,2242,2023-08-08 08:45:37,2023-08-08 08:45:37,
17476,748,Good night Niya🥰❤️,0,17348,4598,2023-08-08 08:45:49,2023-08-08 08:45:49,
17477,748,😍😍😍,0,17351,14987,2023-08-08 08:45:59,2023-08-08 08:45:59,
17478,748,Thankyou🥰,0,17358,687,2023-08-08 08:46:07,2023-08-08 08:46:07,
17479,748,Good night Nihira❤️🥰,0,17360,15328,2023-08-08 08:46:19,2023-08-08 08:46:19,
17480,748,💗💗💗💗💗,0,17363,450,2023-08-08 08:47:16,2023-08-08 08:47:16,
17481,260,Hello LALA CAN YOU DO A FACE REVEAL,12397,,,2023-08-08 11:45:10,2023-08-08 11:45:10,
17482,760,good night lala     lala👍😊❤️👏🏻👌🏻😃😄😍😀😘😌🥰☺️🌹,2016,,,2023-08-08 14:49:19,2023-08-08 14:49:19,
17483,760,good day for you and the flora,8097,,,2023-08-08 14:53:12,2023-08-08 14:53:12,
17484,760,ഗുഡ് നൈറ്റ് ലാല.ഐ ലവ് യുവർ ഓൾ സ്റ്റോറീസ് ലവ് യു ലാല 🥰😍😘❤️‍🩹🎇🎆🍆💍💎🍇🏩🏥💝😅🤩🦍🐵🤣👢📞☎️📲📱🥁🎺🎻🎹🎸🎷📻🎧🎤🎛️🎚️🎙️🎶🎵🎼🔕🥥,5670,,,2023-08-08 15:25:47,2023-08-08 15:25:47,
17485,760,good night laalaaaa.... 💕❤️,9522,,,2023-08-08 15:35:30,2023-08-08 15:35:30,
17486,734,🌸🌸🌸🌸🌸🌸💐💐💐💐💐💐🌹🌹🌹🌹🌹🌹🌺🌺🌺🌺🌺🌺⚘⚘⚘⚘⚘⚘,7506,,,2023-08-08 15:44:22,2023-08-08 15:44:22,
17487,760,good nt lala🥰🥰,11379,,,2023-08-08 15:48:09,2023-08-08 15:48:09,
17488,760,GOOD NIGHT lala,3406,,,2023-08-08 16:01:51,2023-08-08 16:01:51,
17489,760,Good Night LaLa 😄😄🙂💖,1365,,,2023-08-08 16:03:33,2023-08-08 16:03:33,
17490,759,🦣🐘🦣🐘🦣🐘🦣🐘🦣🐘🦣🐘🦣🦣🐘🐘🦣🦣🐘🐘🦣🦣🦣🐘🐘🐈‍⬛🐈‍⬛🐈🐈‍⬛🐈‍⬛🐈🐈🐈🐈‍⬛🐈‍⬛🐈🐈,16410,,,2023-08-08 16:06:57,2023-08-08 16:06:57,
17491,144,very nice story Lala I really appreciate it thank you for the story good night Lala love you,3288,,,2023-08-08 16:09:07,2023-08-08 16:09:07,
17492,760,good night Lala and sweet dreams lala 😘,4176,,,2023-08-08 16:11:16,2023-08-08 16:11:16,
17493,760,good night Lala love ❤️ love 💕 love 💗,366,,,2023-08-08 16:31:42,2023-08-08 16:31:42,
17494,760,Love ❤️ Love 💕 Love 💗,366,,,2023-08-08 16:32:14,2023-08-08 16:32:14,
17495,760,Love love love love Love Lala,366,,,2023-08-08 16:32:58,2023-08-08 16:32:58,
17496,748,🥥🫐🧱🏢🏢🏣🏤🏢,19612,,,2023-08-08 16:36:49,2023-08-08 16:36:49,
17497,748,good night lala,19612,,,2023-08-08 16:37:16,2023-08-08 16:37:16,
17498,760,🆃︎🅷︎🅰︎🅽︎🅺︎ 🆈︎🅾︎🆄︎ 🅻︎🅰︎🅻︎🅰︎,3332,,,2023-08-08 16:40:13,2023-08-08 16:40:13,
17499,236,❤️,19513,,,2023-08-08 16:42:17,2023-08-08 16:42:17,
17500,757,THANK YOU LALA❤️😊😘🥰☺️🐶🐱,14987,,,2023-08-08 16:47:01,2023-08-08 16:47:01,
17501,641,good,12374,,,2023-08-08 16:49:25,2023-08-08 16:49:25,
17502,760,lala.. today i am ready to go to school... 🥰🥰🥰,10372,,,2023-08-08 17:00:00,2023-08-08 17:00:00,
17503,760,Good Night,9686,,,2023-08-08 17:10:50,2023-08-08 17:10:50,
17504,760,രാജാവിന് അദ്തന്നെ മതി 😡,14987,,,2023-08-08 17:15:49,2023-08-08 17:15:49,
17505,760,നല്ല കഥ 😍😍,13451,,,2023-08-08 17:21:05,2023-08-08 17:21:05,
17506,315,Good night little Lala you are my best friend I love you 😘 😊🥰☺️🫶,14987,,,2023-08-08 17:27:37,2023-08-08 17:27:37,
17507,760,good night lala 🥰💖💝💘💗💞😍,9487,,,2023-08-08 17:44:12,2023-08-08 17:44:12,
17508,748,🤣🤣🤣,19517,,,2023-08-08 17:56:37,2023-08-08 17:56:37,
17509,760,lala thank you❤️👍,1328,,,2023-08-08 17:58:40,2023-08-08 17:58:40,
17510,760,good night lala❤🤴🪙,15328,,,2023-08-08 18:01:56,2023-08-08 18:01:56,
17511,757,good night lala❤🦮🐈👵🥷,15328,,,2023-08-08 18:08:28,2023-08-08 18:08:28,
17512,268,good night lala,1102,,,2023-08-08 18:29:52,2023-08-08 18:29:52,
17513,571,Good night lala 🥰😘😍🥳,18563,,,2023-08-08 19:09:14,2023-08-08 19:09:14,
17516,746,good night lala,16501,,,2023-08-09 05:17:54,2023-08-09 05:17:54,
17517,144,Thankyou so much Satvika❤️🥰Good night🥰☺️,0,17491,3288,2023-08-09 08:08:47,2023-08-09 08:08:47,
17518,215,Good night Izza🥰,0,1462,1357,2023-08-09 08:09:13,2023-08-09 08:09:13,
17519,215,Good night Haroon🥰,0,1476,2815,2023-08-09 08:09:31,2023-08-09 08:09:31,
17520,236,😍❤️,0,17499,19513,2023-08-09 08:10:20,2023-08-09 08:10:20,
17521,260,You can hear my voice instead little one🥰,0,17481,12397,2023-08-09 08:11:04,2023-08-09 08:11:04,
17522,268,Good night Amy🥰,0,17512,1102,2023-08-09 08:13:36,2023-08-09 08:13:36,
17523,315,Good night dear🥰Love you❤️😘,0,17506,14987,2023-08-09 08:14:53,2023-08-09 08:14:53,
17524,571,Good night Gouri❤️🥰,0,17513,18563,2023-08-09 08:16:45,2023-08-09 08:16:45,
17525,641,Thankyou❤️🥰,0,17501,12374,2023-08-09 08:17:16,2023-08-09 08:17:16,
17526,734,❤️❤️❤️❤️❤️,0,17486,7506,2023-08-09 08:17:59,2023-08-09 08:17:59,
17527,746,Good night Steve 🥰,0,17516,16501,2023-08-09 08:19:19,2023-08-09 08:19:19,
17528,757,Good night Evana❤️🥰,0,17330,8331,2023-08-09 08:19:41,2023-08-09 08:19:41,
17529,757,Good night Janaki🥰Love you❤️,0,17331,8097,2023-08-09 08:20:08,2023-08-09 08:20:08,
17530,757,Hii Mizhi🥰,0,17336,19592,2023-08-09 08:20:23,2023-08-09 08:20:23,
17531,757,You're welcome Yadhu🥰,0,17337,3406,2023-08-09 08:20:53,2023-08-09 08:20:53,
17532,757,Good night Dharsha🥰Love you too❤️😘,0,17338,5670,2023-08-09 08:21:25,2023-08-09 08:21:25,
17533,757,❤️🥰,0,17339,4655,2023-08-09 08:21:32,2023-08-09 08:21:32,
17534,757,Good night Nandita🥰Love you too❤️,0,17340,366,2023-08-09 08:21:56,2023-08-09 08:21:56,
17535,757,Good night Vedhika❤️,0,17341,2016,2023-08-09 08:22:08,2023-08-09 08:22:08,
17536,757,Good night Olga❤️🥰,0,17345,3776,2023-08-09 08:23:06,2023-08-09 08:23:06,
17537,757,Good night Govind🥰,0,17352,6846,2023-08-09 08:23:27,2023-08-09 08:23:27,
17538,757,Good night dear🥰Rest well❤️,0,17353,12514,2023-08-09 08:24:02,2023-08-09 08:24:02,
17539,757,Good night Aradhya🥰❤️Love you💗💗,0,17359,10372,2023-08-09 08:24:55,2023-08-09 08:24:55,
17540,757,😄😄Good night Hrithika🥰🥰,0,17361,18583,2023-08-09 08:25:47,2023-08-09 08:25:47,
17541,757,Good night Sriya💗Love you💗💗,0,17362,790,2023-08-09 08:29:18,2023-08-09 08:29:18,
17542,757,Good night Aadhi🥰🥰,0,17365,19517,2023-08-09 08:29:32,2023-08-09 08:29:32,
17543,757,❤️❤️❤️,0,17367,994,2023-08-09 08:30:01,2023-08-09 08:30:01,
17544,757,You're welcome dear❤️🥰,0,17500,14987,2023-08-09 08:30:18,2023-08-09 08:30:18,
17545,757,Good night Nihira ❤️🥰,0,17511,15328,2023-08-09 08:30:40,2023-08-09 08:30:40,
17546,748,🤍🤍🤍,0,17496,19612,2023-08-09 08:31:39,2023-08-09 08:31:39,
17547,748,Good night Devank❤️🥰,0,17497,19612,2023-08-09 08:31:58,2023-08-09 08:31:58,
17548,748,🥰🥰🥰,0,17508,19517,2023-08-09 08:32:06,2023-08-09 08:32:06,
17549,759,🤍🤍🤍🤍🤍,0,17490,16410,2023-08-09 08:32:24,2023-08-09 08:32:24,
17550,760,Good night Vedhika❤️🥰,0,17482,2016,2023-08-09 08:33:14,2023-08-09 08:33:14,
17551,760,Good day to you too❤️,0,17483,8097,2023-08-09 08:33:31,2023-08-09 08:33:31,
17552,760,Good night Dharsha🥰❤️Thankyou dear🥰,0,17484,5670,2023-08-09 08:33:55,2023-08-09 08:33:55,
17553,760,Good night dear💗,0,17485,9522,2023-08-09 08:34:06,2023-08-09 08:34:06,
17554,760,Good night Kashinath🥰🥰,0,17487,11379,2023-08-09 08:34:18,2023-08-09 08:34:18,
17555,760,Good night Yadhu🥰,0,17488,3406,2023-08-09 08:34:46,2023-08-09 08:34:46,
17556,760,Good night Ednaa🥰🥰,0,17489,1365,2023-08-09 08:34:58,2023-08-09 08:34:58,
17557,760,Good night Aashvi🥰❤️,0,17492,4176,2023-08-09 08:35:30,2023-08-09 08:35:30,
17558,760,Good night Nandita❤️,0,17493,366,2023-08-09 08:35:43,2023-08-09 08:35:43,
17559,760,❤️❤️❤️❤️❤️,0,17494,366,2023-08-09 08:35:51,2023-08-09 08:35:51,
